utgdag,kaupverd,nuvirdi,ist120,ibm2,ib2m2,ib3m2,rism2,bilskurm2,geymm2,svalm2,haednr,fjibmhl,top_floor,two_storey,storeys_3,lyftuhus,age_studull,bath_fixtures,fjbilsk,lodpflm,innig_factor,nybygging,fjarmalastofnunselur,hverfi,gata
8/31/2014,33900,33500,1200,"103,9",0,0,0,0,"9,4","12,6",3,24,0,0,0,1,14,2,0,125,1,0,0,330,0
8/31/2014,30750,30596,1200,"96,5",0,0,0,0,"17,8","12,5",7,24,1,0,0,1,18,2,0,"166,2","1,13",0,0,330,0
9/6/2014,24000,23973,1200,54,0,0,0,"30,7",0,"5,6",3,9,0,0,0,0,26,2,0,137,"1,04",0,0,330,0
9/20/2014,27000,26927,1200,"89,5",0,0,0,0,0,8,2,9,0,0,0,0,20,2,0,299,"1,3",0,0,330,0
9/27/2014,40900,40643,1200,165,0,"52,2",0,0,0,"4,8",3,6,0,1,0,0,19,3,0,200,"1,15",0,0,330,0
9/21/2014,21300,21296,1200,"66,5",0,0,0,0,"4,6",0,0,10,0,0,0,0,24,2,0,"148,1",1,0,1,330,0
9/26/2014,28500,28422,1200,"97,6",0,0,0,0,0,"5,9",3,6,0,0,0,0,26,2,0,160,1,0,1,330,0
10/2/2014,33500,33183,1200,"101,8",0,0,0,"23,6","6,7","7,4",2,6,0,0,0,0,17,3,0,188,"1,1",0,1,330,0
10/15/2014,25300,25203,1200,"73,2",0,0,0,0,0,"6,3",3,8,0,0,0,0,21,2,0,238,"1,04",0,0,330,0
10/9/2014,40000,36000,1200,"116,3",0,0,0,"23,3","6,4","12,1",1,9,0,0,0,0,26,2,0,250,"0,98",0,0,330,0
10/17/2014,27150,27129,1200,"76,6",0,0,0,0,"6,9",0,1,24,0,0,0,1,14,2,0,89,1,0,0,330,0
10/16/2014,29500,29129,1200,"89,5",0,0,0,0,0,0,1,9,0,0,0,0,20,2,0,299,1,0,0,330,0
10/16/2014,30000,29979,1200,"109,2",0,0,0,0,0,"4,8",2,8,0,0,0,0,19,2,0,149,1,0,0,330,0
10/23/2014,32900,32563,1200,"104,3",0,0,0,"24,6",0,"6,2",2,6,0,0,0,0,26,2,0,"228,1",1,0,0,330,0
10/25/2014,30700,30686,1200,"107,9",0,0,0,0,0,"12,2",2,4,0,0,0,0,21,2,0,222,"1,11",0,0,330,0
10/26/2014,30500,30334,1200,"97,9",0,0,0,0,0,"9,2",3,6,0,0,0,0,21,2,0,201,"1,11",0,0,330,0
10/24/2014,44200,44063,1200,"124,7",0,0,0,"41,1",0,24,2,4,0,0,0,0,19,2,0,354,1,0,0,330,0
10/29/2014,34500,31050,1200,"89,9",0,0,0,0,"6,5",7,2,32,0,0,0,1,18,3,0,"159,9","1,22",0,0,330,0
11/1/2014,30400,30384,1200,"99,7",0,0,0,0,0,"7,4",3,6,0,0,0,0,20,2,0,334,"1,26",0,0,330,0
11/9/2014,30300,30294,1200,"90,3",0,0,0,0,5,12,2,38,0,0,0,1,17,3,0,98,1,0,0,330,0
11/20/2014,25900,25851,1200,73,0,0,0,0,"6,5",7,2,44,0,0,0,1,16,2,0,84,1,0,0,330,0
11/19/2014,30500,29745,1200,"96,2",0,0,0,"24,6","7,2","6,2",1,9,0,0,0,0,26,2,0,239,"0,89",0,0,330,0
11/20/2014,28900,28881,1200,"87,4",0,0,0,0,"9,1","7,4",2,6,0,0,0,0,16,2,0,125,"1,13",0,0,330,0
11/28/2014,29500,29407,1200,"82,2",0,0,0,0,"5,7",6,4,24,0,0,0,1,18,2,0,"134,9","1,22",0,0,330,0
12/13/2014,35750,35360,1200,"131,8",0,0,0,0,0,"11,4",2,6,0,0,0,0,21,3,0,150,"1,04",0,0,330,0
12/12/2014,27800,27780,1200,"73,9",0,0,0,0,"5,1",7,2,32,0,0,0,1,18,2,0,134,"1,22",0,0,330,0
12/14/2014,33000,32117,1200,"104,2",0,0,0,0,"5,3","12,6",4,38,0,0,0,1,17,3,0,111,1,0,0,330,0
12/18/2014,36700,36345,1200,"128,2",0,0,0,0,0,"5,9",2,9,0,0,0,0,26,2,0,201,1,0,0,330,0
12/21/2014,26500,23850,1200,"73,2",0,0,0,0,"4,3","6,3",2,8,0,0,0,0,21,2,0,239,1,0,0,330,0
12/20/2014,25900,23310,1200,"77,5",0,0,0,0,0,"5,9",3,6,0,0,0,0,26,2,0,169,1,0,0,330,0
1/10/2015,29000,28906,1200,"105,1",0,"48,8",0,0,0,"4,8",3,9,0,1,0,0,20,3,0,147,"1,13",0,0,330,0
1/10/2015,30200,30186,1200,"92,9",0,0,0,25,"4,5","6,4",2,6,0,0,0,0,27,2,0,212,1,0,0,330,0
1/16/2015,27000,26930,1200,"73,8",0,0,0,0,0,"11,7",3,9,0,0,0,0,21,2,0,252,"1,26",0,0,330,0
1/16/2015,36000,35958,1200,"151,4",0,"43,6",0,0,0,"4,8",3,9,0,1,0,0,21,3,0,217,"1,13",0,1,330,0
1/21/2015,24000,23996,1200,"78,9",0,0,0,0,0,0,1,7,0,0,0,0,29,2,0,215,"0,93",0,0,330,0
1/21/2015,30400,30351,1200,"91,8",0,0,0,0,0,"8,8",3,8,0,0,0,0,21,2,0,288,"1,26",0,0,330,0
1/31/2015,31700,31496,1200,"97,9",0,0,0,0,0,"9,2",1,6,0,0,0,0,22,2,0,162,"1,11",0,1,330,0
2/20/2015,41900,41859,1200,"131,5",0,0,0,"31,3",0,0,1,2,0,0,0,0,27,3,0,266,"1,15",0,0,330,0
2/20/2015,26400,26350,1200,"83,9",0,0,0,0,0,"6,9",1,6,0,0,0,0,21,2,0,157,"1,15",0,0,330,0
2/1/2015,29500,29243,1200,"75,6",0,0,0,0,0,6,2,43,0,0,0,1,18,2,0,83,1,0,0,330,0
2/28/2015,28250,28239,1200,"83,9",0,0,0,0,0,0,1,6,0,0,0,0,22,2,0,178,"1,11",0,0,330,0
3/1/2015,40000,39687,1200,165,0,"52,2",0,0,0,"4,8",3,6,0,1,0,0,21,3,0,199,"1,19",0,0,330,0
3/6/2015,28000,28000,1200,73,0,0,0,0,5,7,5,44,0,0,0,1,17,2,0,84,1,0,0,330,0
3/11/2015,28900,28827,1200,"97,9",0,0,0,0,0,"9,2",2,6,0,0,0,0,22,2,0,188,1,0,0,330,0
3/13/2015,22000,20676,1200,"65,1",0,0,0,0,"5,7","11,1",1,8,0,0,0,0,27,2,0,"133,6",1,0,0,330,0
3/5/2015,32500,32500,1200,"99,3",0,0,0,0,0,"4,8",2,6,0,0,0,0,21,2,0,133,1,0,0,330,0
3/15/2015,29500,29122,1200,"84,5",0,0,0,0,"8,8",0,1,6,0,0,0,0,17,3,0,121,1,0,0,330,0
3/15/2015,31500,31152,1200,"99,3",0,0,0,0,0,"4,8",2,6,0,0,0,0,20,3,0,132,"1,15",0,0,330,0
3/20/2015,31000,30965,1200,"83,9",0,0,0,0,0,"6,9",1,6,0,0,0,0,22,2,0,140,"1,11",0,0,330,0
3/22/2015,29000,28853,1200,"83,1",0,0,0,0,6,"8,9",2,10,0,0,0,0,21,3,0,"235,7",1,0,0,330,0
3/21/2015,23000,22996,1200,"62,5",0,0,0,0,"5,5",0,1,12,0,0,0,0,18,2,0,116,1,0,0,330,0
3/22/2015,25600,25589,1200,"62,6",0,0,0,0,"7,8",0,1,12,0,0,0,0,17,2,1,49,1,0,0,330,0
3/22/2015,38000,37965,1200,"120,8",0,0,0,30,0,"9,6",1,6,0,0,0,0,27,2,0,237,"1,04",0,0,330,0
3/25/2015,26000,24819,1200,"77,6",0,0,0,0,0,0,1,9,0,0,0,0,25,2,0,141,"0,89",0,0,330,0
3/29/2015,29000,28983,1200,"91,8",0,0,0,0,0,"8,8",2,8,0,0,0,0,21,2,0,288,"1,26",0,0,330,0
3/25/2015,33000,32986,1200,100,0,0,0,0,"5,1",7,3,32,0,0,0,1,19,3,0,"172,9","1,22",0,0,330,0
3/28/2015,22750,22444,1200,"62,3",0,0,0,0,"5,6","7,3",2,12,0,0,0,0,19,3,0,120,1,0,0,330,0
4/3/2015,32000,31989,1200,"73,6",0,0,0,"24,6","6,9",0,1,3,0,0,0,0,16,3,0,211,1,0,0,330,0
4/16/2015,30500,30432,1200,"99,5",0,0,0,0,0,"7,4",3,6,0,0,0,0,21,2,0,333,"1,26",0,0,330,0
4/15/2015,28000,27944,1200,81,0,0,0,0,5,"7,6",3,6,0,0,0,0,19,2,0,98,"1,15",0,0,330,0
4/3/2015,32000,31955,1200,"103,7",0,0,0,0,"9,3","7,4",3,6,0,0,0,0,17,3,0,146,1,0,0,330,0
4/16/2015,32700,32647,1200,"89,8",0,0,0,0,"4,9",7,5,44,0,0,0,1,17,2,0,100,1,0,0,330,0
4/22/2015,22700,22656,1200,60,0,0,0,0,0,"8,1",3,11,0,0,0,0,25,2,0,126,1,0,0,330,0
4/18/2015,35000,34986,1200,"105,7",0,0,0,0,"7,9","9,5",2,3,0,0,0,0,17,3,0,252,"1,09",0,0,330,0
3/29/2015,33700,33632,1200,"94,6",0,0,0,0,0,0,1,11,0,0,0,0,20,2,0,207,"1,26",0,0,330,0
4/18/2015,23800,23660,1200,"59,3",0,0,0,0,"7,5","8,6",2,16,0,0,0,0,21,2,1,93,1,0,0,330,0
5/10/2015,29900,29620,1200,83,0,0,0,0,"4,1",6,2,24,0,0,0,1,19,2,0,"133,8","1,11",0,0,330,0
5/14/2015,24700,24667,1200,"64,7",0,0,0,0,"6,3",0,1,32,0,0,0,1,19,2,0,"122,1","1,22",0,0,330,0
5/15/2015,28600,28600,1200,"73,9",0,0,0,0,"5,1",7,7,32,0,0,0,1,19,2,0,134,"1,24",0,0,330,0
5/16/2015,28000,25580,1200,74,0,0,0,0,"7,8",0,1,12,0,0,0,0,17,2,1,51,1,0,0,330,0
6/4/2015,27000,26636,1200,"77,5",0,0,0,0,0,"5,9",3,6,0,0,0,0,27,2,0,169,1,0,0,330,0
6/5/2015,36500,36075,1200,"104,3",0,0,0,"24,6",0,"6,2",3,6,0,0,0,0,27,2,0,"228,1",1,0,0,330,0
5/29/2015,33000,32967,1200,"97,9",0,0,0,0,0,"9,2",1,6,0,0,0,0,22,2,0,162,"1,11",0,0,330,0
6/4/2015,40500,39907,1200,123,0,0,0,"28,3",0,0,1,8,0,0,0,0,27,2,0,349,1,0,0,330,0
6/12/2015,27300,27082,1200,"83,9",0,0,0,0,0,"6,9",3,6,0,0,0,0,22,2,0,164,1,0,0,330,0
6/4/2015,30500,30130,1200,"100,5",0,0,0,0,0,0,1,6,0,0,0,0,23,3,0,124,"1,15",0,0,330,0
6/13/2015,23900,23893,1200,"66,5",0,0,0,0,0,"5,9",1,9,0,0,0,0,27,2,0,142,1,0,0,330,0
5/30/2015,24000,23993,1200,"77,5",0,0,0,0,0,"5,9",2,9,0,0,0,0,26,2,0,184,1,0,0,330,0
6/12/2015,28350,27844,1200,81,0,0,0,0,"5,6","6,5",2,6,0,0,0,0,19,2,0,131,"0,94",0,0,330,0
6/20/2015,28500,28486,1200,"85,7",0,0,0,0,0,"5,9",1,9,0,0,0,0,27,2,0,182,1,0,0,330,0
6/14/2015,34500,34455,1200,"101,8",0,0,0,"21,7","7,1","7,4",3,6,0,0,0,0,18,3,0,187,"1,1",0,0,330,0
4/22/2015,35000,35000,1200,"102,5",0,0,0,0,"6,9",0,1,8,0,0,0,0,15,2,1,"154,8",1,0,0,330,0
6/28/2015,30000,27000,1200,"73,3",0,0,0,0,"6,4","6,8",3,11,0,0,0,0,18,2,0,162,"1,1",0,0,330,0
7/1/2015,32500,32084,1200,"89,9",0,0,0,0,"6,5",7,5,32,0,0,0,1,19,3,0,"159,9","1,22",0,0,330,0
6/25/2015,37200,36697,1200,"116,6",0,0,0,"28,8",0,"11,8",3,9,0,0,0,0,27,2,0,297,1,0,0,330,0
7/9/2015,31000,30986,1200,"85,5",0,0,0,"24,6","6,5","11,1",1,8,0,0,0,0,27,2,0,"216,3",1,0,0,330,0
7/12/2015,25000,24979,1200,"66,7",0,0,0,0,0,"5,4",2,7,0,0,0,0,29,2,0,186,"0,93",0,0,330,0
6/20/2015,29900,29398,1200,"89,5",0,0,0,0,0,8,2,9,0,0,0,0,21,2,0,299,1,0,0,330,0
6/10/2015,29900,29711,1200,"96,6",0,0,0,0,0,"5,9",2,6,0,0,0,0,27,2,0,206,1,0,0,330,0
7/19/2015,38500,37713,1200,"116,3",0,0,0,"23,3","6,4","12,1",1,9,0,0,0,0,27,2,0,250,"0,98",0,0,330,0
7/26/2015,48000,46872,1200,"125,9",0,0,0,"41,1",0,"22,1",2,4,0,0,0,0,20,2,0,358,"1,15",0,0,330,0
7/2/2015,25900,25633,1200,"78,6",0,0,0,0,0,"5,9",3,7,0,0,0,0,27,2,0,163,1,0,0,330,0
8/2/2015,31500,31415,1200,"80,8",0,0,0,0,"6,9",0,1,24,0,0,0,1,15,2,0,91,1,0,0,330,0
8/1/2015,31500,31294,1200,"81,1",0,0,0,0,6,"7,6",3,6,0,0,0,0,19,2,0,156,"0,94",0,0,330,0
8/8/2015,28500,28493,1200,"74,8",0,0,0,0,0,"5,1",3,8,0,0,0,0,21,2,0,240,"1,26",0,0,330,0
8/15/2015,29000,29000,1200,"83,9",0,0,0,0,0,"6,9",3,6,0,0,0,0,22,2,0,163,"1,11",0,0,330,0
8/30/2015,30000,29641,1200,"94,7",0,0,0,0,"4,3",11,3,8,0,0,0,0,22,2,0,299,1,0,0,330,0
6/17/2015,32500,32490,1200,"98,6",0,0,0,0,0,8,3,6,0,0,0,0,22,2,0,206,"1,11",0,0,330,0
9/5/2015,35900,35873,1200,"109,4","22,2",0,0,0,"6,3",0,1,32,0,1,0,1,19,4,0,"182,2","1,06",0,0,330,0
9/6/2015,32250,32069,1200,"89,9",0,0,0,0,"6,5",7,2,32,0,0,0,1,19,3,0,"159,9","1,22",0,0,330,0
9/4/2015,34600,34401,1200,"106,5",0,0,0,0,0,"8,7",3,7,0,0,0,0,21,2,0,328,1,0,0,330,0
9/9/2015,25500,24385,1200,"77,5","77,5",0,0,0,0,0,0,9,0,0,0,0,27,2,0,148,1,0,0,330,0
8/30/2015,42500,42291,1200,"155,9",0,"39,3",0,"26,4",0,"7,9",3,6,0,1,0,0,23,3,0,176,1,0,0,330,0
9/11/2015,29500,29486,1200,"81,1",0,0,0,0,0,"8,8",3,9,0,0,0,0,21,2,0,"227,2","1,15",0,0,330,0
9/20/2015,26500,26500,1200,73,0,0,0,0,"7,1","7,4",3,6,0,0,0,0,18,3,0,104,"1,09",0,0,330,0
9/17/2015,24600,24252,1200,"57,4",0,0,0,0,"4,3","11,6",2,9,0,0,0,0,27,2,0,"112,7",1,0,0,330,0
9/12/2015,19000,18995,1200,"38,8",0,0,0,0,0,"8,5",1,8,0,0,0,0,26,2,0,87,"0,96",0,0,330,0
9/19/2015,31500,31478,1200,"80,1",0,0,0,0,"6,6","6,5",2,6,0,0,0,0,19,2,0,156,"1,04",0,0,330,0
9/18/2015,34500,34002,1200,"98,3",0,0,0,27,0,"5,7",3,6,0,0,0,0,21,2,0,"337,2","1,15",0,0,330,0
9/9/2015,28500,28465,1200,"86,5",0,0,0,0,"5,2","12,6",2,11,0,0,0,0,20,2,0,190,1,0,0,330,0
9/30/2015,29900,29860,1200,"83,9",0,0,0,0,0,"6,9",2,6,0,0,0,0,21,2,0,157,1,0,0,330,0
9/30/2015,41500,41391,1200,"153,1",0,"40,7",0,"26,4",0,"7,3",3,6,0,1,0,0,20,4,0,177,"1,04",0,0,330,0
9/30/2015,27200,27077,1200,"77,5",0,0,0,0,0,"5,9",2,9,0,0,0,0,27,2,0,166,1,0,0,330,0
6/3/2015,27700,27692,1200,"83,9",0,0,0,0,0,"6,9",3,6,0,0,0,0,22,2,0,141,"1,11",0,0,330,0
10/4/2015,32000,31951,1200,"75,2",0,0,0,0,0,0,1,11,0,0,0,0,20,2,0,169,"1,26",0,0,330,0
10/9/2015,33200,32989,1200,"93,3",0,0,0,0,"7,7","9,8",2,16,0,0,0,0,21,2,1,131,1,0,0,330,0
10/10/2015,29100,29011,1200,"91,8",0,0,0,0,0,"8,8",2,8,0,0,0,0,21,2,0,288,"1,26",0,0,330,0
10/15/2015,35900,35852,1200,"107,9",0,0,0,0,0,"12,5",1,4,0,0,0,0,22,2,0,191,"1,11",0,0,330,0
10/11/2015,41000,40946,1200,"103,6",0,0,0,0,"6,2","12,6",7,38,0,0,0,1,18,3,1,125,"0,99",0,0,330,0
10/23/2015,31700,31299,1200,"84,5",0,0,0,0,"8,8",0,1,6,0,0,0,0,17,3,0,121,1,0,0,330,0
11/12/2015,31400,31393,1200,81,0,0,0,0,"5,6","6,5",2,6,0,0,0,0,19,2,0,99,"1,15",0,0,330,0
11/15/2015,34500,34079,1200,"107,9",0,0,0,0,0,"12,5",2,6,0,0,0,0,22,2,0,186,"1,11",0,0,330,0
11/13/2015,28500,28438,1200,"76,3",0,0,0,0,0,6,7,28,0,0,0,1,20,2,0,"118,6","1,15",0,0,330,0
11/20/2015,30500,29941,1200,"93,2",0,0,0,0,"4,3","10,9",2,8,0,0,0,0,22,2,0,295,1,0,0,330,0
11/20/2015,34500,34397,1200,"92,8",0,0,0,0,"7,1",10,2,6,0,0,0,0,15,2,0,"151,6",1,0,0,330,0
11/21/2015,29000,28787,1200,"83,1",0,0,0,0,0,"9,5",2,9,0,0,0,0,21,2,0,"232,2","1,15",0,0,330,0
11/26/2015,40600,39631,1200,"151,4",0,"52,2",0,0,0,"4,8",3,6,0,1,0,0,21,3,0,183,"1,17",0,0,330,0
11/28/2015,25500,25492,1200,"62,5",0,0,0,0,"5,5",0,1,12,0,0,0,0,18,2,0,116,1,0,0,330,0
11/26/2015,38900,38823,1200,"141,5","54,1",0,0,0,"3,7","7,4",1,6,0,1,0,0,18,3,0,180,"0,94",0,0,330,0
12/5/2015,41500,40953,1200,"131,5",0,0,0,"31,3",0,"3,4",2,2,0,0,0,0,27,2,0,266,"1,04",0,0,330,0
11/27/2015,42000,41859,1200,"139,2",0,0,0,"24,8",0,"14,9",2,7,0,1,0,0,29,4,0,362,"1,11",0,0,330,0
12/10/2015,38000,37979,1200,"101,8",0,0,0,"27,6","2,8","7,4",1,6,0,0,0,0,18,3,0,186,"1,1",0,0,330,0
12/10/2015,43100,42916,1200,"119,1",0,0,0,0,"12,7","12,5",7,24,1,0,0,1,19,3,0,"191,8","1,17",0,0,330,0
12/13/2015,33700,33205,1200,100,0,0,0,0,"6,3",7,5,32,0,0,0,1,19,3,0,"174,7","1,22",0,0,330,0
12/16/2015,33000,32677,1200,100,0,0,0,0,5,7,6,44,0,0,0,1,17,2,0,111,1,0,0,330,0
12/6/2015,34000,33985,1200,"109,3",0,"44,5",0,0,"7,1",0,2,8,0,1,0,0,18,3,1,212,"1,01",0,1,330,0
12/19/2015,27600,27579,1200,73,0,0,0,0,"8,8","7,4",3,6,0,0,0,0,18,3,0,122,"1,09",0,0,330,0
12/19/2015,28200,28169,1200,"73,9",0,0,0,0,5,7,5,24,0,0,0,1,18,2,0,88,1,0,0,330,0
12/16/2015,33000,32859,1200,"104,2",0,0,0,0,"7,5","12,6",2,30,0,0,0,1,19,3,0,142,"1,22",0,1,330,0
12/13/2015,41000,40990,1200,"141,7",0,0,2,0,"5,4",7,11,44,0,1,0,1,17,4,1,157,1,0,0,330,0
12/30/2015,34200,34085,1200,"92,9",0,0,0,"24,6",0,"6,2",2,6,0,0,0,0,27,2,0,"205,3",1,0,0,330,0
12/25/2015,32000,31975,1200,"92,2",0,0,0,0,0,0,1,9,0,0,0,0,20,2,0,130,1,0,0,330,0
12/24/2015,27000,26979,1200,"59,3",0,0,0,0,"7,5","8,8",2,8,0,0,0,0,15,2,0,"93,3",1,0,0,330,0
1/15/2016,38500,38500,1200,"105,7",0,0,0,"24,6","7,8","9,5",3,3,0,0,0,0,18,2,0,252,"1,24",0,0,330,0
1/7/2016,30100,30079,1200,"73,6",0,0,0,0,"6,9",0,1,3,0,0,0,0,18,3,0,185,"1,22",0,0,330,0
1/21/2016,29600,29593,1200,"83,9",0,0,0,0,0,"6,9",1,6,0,0,0,0,23,2,0,149,"1,11",0,0,330,0
12/31/2015,26700,26506,1200,"65,9",0,0,0,0,5,0,1,42,0,0,0,1,16,2,0,68,1,0,0,330,0
2/13/2016,29600,29589,1200,"75,2",0,0,0,0,0,"7,5",3,11,0,0,0,0,21,2,0,169,"1,26",0,0,330,0
2/13/2016,36500,36087,1200,"59,1",0,0,0,0,0,"3,2",13,50,1,0,0,1,20,2,0,69,"1,15",0,0,330,0
2/26/2016,29500,29354,1200,"73,2",0,0,0,0,0,"6,3",3,8,0,0,0,0,23,2,0,238,"1,04",0,0,330,0
2/19/2016,38000,37934,1200,"104,6",0,0,0,0,"6,9",0,1,8,0,0,0,0,16,2,0,127,1,0,0,330,0
3/5/2016,31500,31293,1200,"73,6",0,0,0,0,7,0,1,11,0,0,0,0,21,2,0,154,1,0,0,330,0
3/4/2016,32875,32811,1200,"76,6",0,0,0,"27,7",0,"5,1",3,8,0,0,0,0,28,2,0,242,1,0,0,330,0
3/4/2016,37000,36996,1200,"97,6",0,0,0,"36,6",0,"5,9",2,6,0,0,0,0,28,2,0,213,"0,96",0,0,330,0
3/5/2016,45000,44986,1200,"103,9",0,0,0,0,"10,7","12,6",4,24,0,0,0,1,16,2,1,155,1,0,0,330,0
3/10/2016,33500,33465,1200,"87,4",0,0,0,0,"9,4","7,4",3,6,0,0,0,0,18,3,0,125,1,0,0,330,0
3/12/2016,39000,38976,1200,"104,8",0,"42,5",0,0,"4,6","7,4",2,4,0,1,0,0,20,3,1,201,"0,83",0,0,330,0
3/17/2016,33000,32917,1200,89,0,0,0,0,0,0,3,6,0,0,0,0,22,2,0,299,"1,26",0,0,330,0
3/23/2016,33750,33689,1200,"87,4",0,0,0,0,"5,4","7,4",2,6,0,0,0,0,19,2,0,129,"0,98",0,0,330,0
3/20/2016,41000,40757,1200,"100,5",0,0,0,0,"6,9",6,6,24,0,0,0,1,20,2,0,"161,7","1,11",0,0,330,0
4/8/2016,25500,25492,1200,"85,2",0,0,0,0,0,0,1,3,0,0,0,0,45,2,0,382,"0,93",0,0,330,0
4/10/2016,37500,37386,1200,"104,2",0,0,0,0,"6,9","12,6",8,30,1,0,0,1,20,3,0,141,"0,98",0,0,330,0
4/14/2016,32000,31973,1200,"83,9",0,0,0,0,0,"6,9",1,6,0,0,0,0,23,2,0,141,"1,11",0,0,330,0
4/16/2016,39000,38957,1200,"114,9",0,0,0,"26,4",0,"7,9",2,6,0,0,0,0,24,2,0,140,1,0,0,330,0
4/27/2016,37000,36769,1200,"109,7","22,2",0,0,0,"6,9",0,1,32,0,1,0,1,20,3,0,"183,5","1,12",0,0,330,0
4/20/2016,30000,30126,1200,"87,4",0,0,0,0,"7,7","7,4",2,6,0,0,0,0,18,3,0,123,1,0,0,330,0
4/29/2016,25500,25492,1200,"68,2",0,0,0,0,0,"5,9",3,9,0,0,0,0,28,2,0,145,1,0,0,330,0
5/11/2016,37000,36441,1200,"72,3",0,0,0,0,0,6,6,50,0,0,0,1,20,2,0,82,"1,04",0,0,330,0
4/30/2016,31000,30843,1200,"78,3",0,0,0,0,"10,9",11,3,12,0,0,0,0,18,2,1,58,1,0,0,330,0
5/22/2016,47000,47000,1200,"141,7",0,0,2,0,"5,4",7,11,44,0,1,0,1,18,4,1,157,1,0,0,330,0
5/21/2016,27200,27193,1200,"59,3",0,0,0,0,"7,1",0,3,8,0,0,0,0,16,2,0,"93,2",1,0,0,330,0
5/22/2016,35000,34986,1200,"89,8",0,0,0,0,5,12,2,38,0,0,0,1,19,3,0,97,1,0,0,330,0
5/29/2016,42500,40949,1200,"104,8",0,"42,5",0,0,"4,6","7,4",2,4,0,1,0,0,20,3,1,187,"0,98",0,0,330,0
6/2/2016,36800,36625,1200,"94,6",0,0,0,0,0,0,1,11,0,0,0,0,21,2,0,207,"1,26",0,0,330,0
5/27/2016,43500,42881,1200,"103,6",0,0,0,0,"10,1","12,6",4,24,0,0,0,1,16,2,1,155,1,0,0,330,0
6/5/2016,37000,36482,1200,"89,8",0,0,0,0,"4,8",12,8,42,0,0,0,1,17,3,0,89,1,0,0,330,0
6/12/2016,34500,34480,1200,"87,4",0,0,0,0,"9,4","7,4",3,6,0,0,0,0,18,3,0,125,1,0,0,330,0
6/26/2016,25900,25577,1200,"59,7",0,0,0,0,"7,1",0,1,6,0,0,0,0,20,2,0,78,"1,04",0,0,330,0
6/30/2016,35900,35259,1200,"106,2",0,0,"19,4",0,0,"4,8",3,8,0,1,0,0,21,2,0,161,1,0,0,330,0
6/26/2016,37200,37121,1200,"104,7",0,"42,4",0,0,"4,7",0,2,8,0,1,0,0,19,3,0,201,"0,99",0,0,330,0
7/2/2016,34000,33767,1200,"89,5",0,0,0,0,0,8,2,9,0,0,0,0,22,2,0,299,1,0,0,330,0
7/13/2016,28300,28274,1200,"68,3",0,0,0,0,0,"5,9",1,9,0,0,0,0,28,2,0,148,1,0,0,330,0
7/10/2016,27600,27600,1200,"62,5",0,0,0,0,"4,7",0,1,8,0,0,0,0,19,2,0,139,1,0,0,330,0
7/10/2016,33300,33300,1200,"90,7","90,7",0,0,0,0,0,0,9,0,0,0,0,28,2,0,188,1,0,0,330,0
7/15/2016,38900,38821,1200,"90,8",0,0,0,0,"7,1",0,1,6,0,0,0,0,20,2,0,147,"0,96",0,0,330,0
7/17/2016,35500,35474,1200,"107,4",0,0,0,0,"4,7","4,2",2,10,0,0,0,0,26,2,0,"227,2",1,0,0,330,0
7/15/2016,39200,39086,1200,"89,8",0,0,0,0,"7,4",12,10,42,0,0,0,1,17,3,0,91,1,0,0,330,0
7/20/2016,45000,45000,1200,"153,4",0,0,"17,9",0,0,"4,8",3,8,0,1,0,0,21,3,0,214,1,0,0,330,0
7/24/2016,35000,34917,1200,"89,5",0,0,0,"21,7",0,"9,1",3,9,0,0,0,0,26,2,0,193,"0,98",0,0,330,0
7/22/2016,33700,33673,1200,"83,1",0,0,0,0,0,"9,5",1,9,0,0,0,0,22,2,0,"232,2","1,15",0,0,330,0
7/29/2016,36500,36411,1200,"97,1",0,0,0,0,0,0,1,6,0,0,0,0,22,2,0,182,1,0,0,330,0
8/11/2016,42700,42634,1200,"138,3",0,"40,7",0,"26,4",0,"7,3",3,6,0,1,0,0,21,3,0,161,"1,09",0,0,330,0
8/6/2016,33300,33086,1200,"83,9",0,0,0,0,0,"6,9",1,6,0,0,0,0,23,2,0,141,"1,11",0,0,330,0
8/12/2016,45000,44923,1200,124,0,0,0,"30,9","7,2",0,1,2,0,0,0,0,28,3,0,225,"1,19",0,0,330,0
8/27/2016,39500,39462,1200,"115,3",0,0,0,30,0,"6,8",2,10,0,0,0,0,28,2,0,225,"1,11",0,0,330,0
8/27/2016,37100,37040,1200,"97,1",0,0,0,0,0,"7,5",2,6,0,0,0,0,22,2,0,182,1,0,0,330,0
8/28/2016,33678,33651,1200,"75,2",0,0,0,0,0,"7,5",3,11,0,0,0,0,21,2,0,169,"1,26",0,0,330,0
8/28/2016,36500,36386,1200,"93,2",0,0,0,0,"6,8",0,3,8,0,0,0,0,16,2,1,"140,2",1,0,0,330,0
9/2/2016,36000,35873,1200,"82,2",0,0,0,0,"4,3",6,6,24,0,0,0,1,20,2,0,"132,9","1,11",0,0,330,0
9/1/2016,43500,43486,1200,"104,2",0,0,0,"27,3","7,5","12,6",6,30,0,0,0,1,20,3,0,172,"0,96",0,0,330,0
9/4/2016,48000,47847,1200,"131,5",0,0,0,"31,3",0,0,1,2,0,0,0,0,28,3,0,266,"1,04",0,0,330,0
9/4/2016,27000,26989,1200,64,0,0,0,0,"4,7",0,1,7,0,0,0,0,30,2,0,137,1,0,0,330,0
